2026-04-21:20:04:24 | INFO | mcp_operation | {"timestamp": "2026-04-21T12:04:24.747805+00:00", "event": "中危_operation", "request_id": "7a22b8f9-03f1-4b62-87b9-58eef2239102", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-24:13:22:09 | INFO | mcp_operation | {"timestamp": 1777008129.5265841, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:09 | INFO | mcp_operation | {"timestamp": 1777008129.6265883, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:09 | INFO | mcp_operation | {"timestamp": 1777008129.6285892, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:09 | INFO | mcp_operation | {"timestamp": 1777008129.6305878, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:35 | INFO | mcp_operation | {"timestamp": 1777008155.8005364, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:35 | INFO | mcp_operation | {"timestamp": 1777008155.8205366, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:35 | INFO | mcp_operation | {"timestamp": 1777008155.8265374, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:35 | INFO | mcp_operation | {"timestamp": 1777008155.8305829, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:35 | INFO | mcp_operation | {"timestamp": 1777008155.8315835, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:35 | INFO | mcp_operation | {"timestamp": 1777008155.832583, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:36 | INFO | mcp_operation | {"timestamp": 1777008156.988873, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:36 | INFO | mcp_operation | {"timestamp": 1777008156.9958868, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:36 | INFO | mcp_operation | {"timestamp": 1777008156.998873, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:37 | INFO | mcp_operation | {"timestamp": 1777008157.112497, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:37 | INFO | mcp_operation | {"timestamp": 1777008157.1144962, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:37 | INFO | mcp_operation | {"timestamp": 1777008157.1174994, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:42 | INFO | mcp_operation | {"timestamp": 1777008162.3389597, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:42 | INFO | mcp_operation | {"timestamp": 1777008162.3579597, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:42 | INFO | mcp_operation | {"timestamp": 1777008162.3619566, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:42 | INFO | mcp_operation | {"timestamp": 1777008162.3639572, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:42 | INFO | mcp_operation | {"timestamp": 1777008162.364958, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:42 | INFO | mcp_operation | {"timestamp": 1777008162.3659568, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:26:56 | WARNING | mcp_operation | {"timestamp": 1777008416.7754204, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:13:26:56 | WARNING | mcp_operation | {"timestamp": 1777008416.7904205, "event": "auth_rejected", "path": "/mcp/.well-known/openid-configuration", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:13:26:56 | WARNING | mcp_operation | {"timestamp": 1777008416.7944202, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:13:27:13 | INFO | mcp_operation | {"timestamp": 1777008433.2409153, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:27:13 | INFO | mcp_operation | {"timestamp": 1777008433.2499163, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:27:13 | INFO | mcp_operation | {"timestamp": 1777008433.2539186, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:27:13 | INFO | mcp_operation | {"timestamp": 1777008433.294918, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:27:13 | INFO | mcp_operation | {"timestamp": 1777008433.2979186, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:27:13 | INFO | mcp_operation | {"timestamp": 1777008433.2989206, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
